Data,Piso,Posição,Observação
2/14/2025,3.0,1211.0,Teclado na pa
2/14/2025,3.0,1315.0,Calha levantada
2/14/2025,3.0,1286.0,Deslacrado
2/14/2025,4.0,2141.0,Sem máquina
2/14/2025,4.0,2117.0,2 mouse
2/14/2025,4.0,2123.0,Um cabo conectado na porta da frente
2/14/2025,4.0,2295.0,Um cabo conectado na porta da frente
2/14/2025,4.0,2347.0,Um cabo conectado na porta da frente e está sem lacre
2/14/2025,4.0,2348.0,Um cabo conectado na porta da frente
2/14/2025,4.0,2289.0,Um cabo conectado na porta da frente e está sem lacre
2/14/2025,4.0,2288.0,Um cabo conectado na porta da frente e está sem lacre
2/14/2025,4.0,2279.0,"Um cabo ac lacrado na PA, a máquina é mini Dell"
2/14/2025,4.0,2278.0,"Um cabo ac lacrado na PA, a máquina é mini Dell"
2/14/2025,4.0,2269.0,"Um cabo de vga lacrado junto com os cabos, a máquina não possui a entrada de vga"
2/14/2025,4.0,2277.0,"Um cabo de vga e um cabo ac lacrado junto com os cabos, mini HP"
2/14/2025,4.0,2320.0,Um cabo conectado na porta da frente
2/14/2025,4.0,2266.0,"Um cabo ac lacrado junto com os cabos, mini dell"
2/14/2025,4.0,2258.0,"Um cabo ac lacrado junto com os cabos, mini dell"
2/14/2025,4.0,2257.0,"Um cabo ac lacrado junto com os cabos, mini dell"
2/14/2025,4.0,2255.0,"Um cabo ac lacrado junto com os cabos, mini dell"
2/14/2025,4.0,2558.0,Um cabo conectado na porta da frente
2/14/2025,4.0,2559.0,Deslacrado
2/14/2025,4.0,2639.0,Deslacrado
2/14/2025,4.0,2640.0,Deslacrado
2/14/2025,4.0,2644.0,Um cabo conectado na porta da frente
2/14/2025,4.0,2099.0,1 Ac e 1 Vga na pa
2/14/2025,4.0,2234.0,1 Cabo AC na pa
2/14/2025,4.0,2232.0,2 teclados na posição
2/14/2025,4.0,2254.0,1 Cabo AC na pa
2/14/2025,4.0,2220.0,Máquina em recuperação
2/14/2025,4.0,2187.0,Calha estava levantada
2/14/2025,4.0,2180.0,Deslacrado
2/14/2025,4.0,2179.0,Deslacrado
2/14/2025,4.0,2182.0,Deslacrado
2/14/2025,4.0,2183.0,Deslacrado
2/14/2025,4.0,2172.0,Deslacrado
2/14/2025,4.0,2167.0,Deslacrado
2/14/2025,4.0,2169.0,Deslacrado
2/14/2025,4.0,2174.0,Deslacrado
2/14/2025,4.0,2170.0,Deslacrado
2/14/2025,4.0,2171.0,Deslacrado
2/14/2025,5.0,3012.0,Deslacrado
2/14/2025,5.0,3011.0,Deslacrado
2/14/2025,5.0,3010.0,Deslacrado
2/14/2025,5.0,3009.0,Deslacrado
2/14/2025,5.0,3008.0,Deslacrado
2/14/2025,5.0,3418.0,Deslacrado
2/14/2025,5.0,3417.0,Deslacrado
2/14/2025,5.0,3547.0,Deslacrado
2/14/2025,5.0,3542.0,Deslacrado
2/14/2025,5.0,3544.0,Deslacrado
2/14/2025,5.0,3634.0,Deslacrado
2/14/2025,5.0,3641.0,Deslacrado
2/14/2025,5.0,3633.0,Deslacrado
2/14/2025,5.0,3636.0,Não está lacrado e um cabo conectado na porta da frente
2/14/2025,5.0,3550.0,Um cabo conectado na porta da frente
2/14/2025,5.0,3558.0,Um cabo conectado na porta da frente
2/14/2025,5.0,3468.0,Deslacrado
2/14/2025,5.0,3097.0,Deslacrado
2/14/2025,5.0,3084.0,Deslacrado
2/14/2025,5.0,3086.0,Deslacrado
2/14/2025,5.0,3073.0,Cabo usb porta da frente
2/14/2025,5.0,3049.0,Cabo usb porta da frente
2/14/2025,5.0,3039.0,2 mouses na posição
2/14/2025,5.0,3025.0,Cabo usb porta da frente
2/14/2025,5.0,3015.0,Cabo usb porta da frente
2/14/2025,5.0,3016.0,Deslacrado
2/14/2025,5.0,3297.0,Deslacrado
2/14/2025,5.0,3304.0,Deslacrado
2/14/2025,5.0,3141.0,Deslacrado
2/14/2025,5.0,3133.0,Deslacrado
2/14/2025,5.0,3138.0,Um cabo conectado na porta da frente e não está lacrado
2/14/2025,5.0,3127.0,Deslacrado
2/14/2025,5.0,3128.0,Deslacrado
2/14/2025,5.0,3120.0,Deslacrado
2/14/2025,5.0,3121.0,Deslacrado
2/14/2025,5.0,3113.0,Deslacrado
2/14/2025,5.0,3112.0,Deslacrado
2/14/2025,5.0,3109.0,Deslacrado
2/14/2025,5.0,3001.0,Deslacrado
2/14/2025,6.0,4208.0,Um cabo conectado na porta da frente e não está lacrado
2/14/2025,6.0,4197.0,Um cabo conectado na porta da frente e não está lacrado
2/14/2025,6.0,4196.0,Um cabo conectado na porta da frente e não está lacrado
2/14/2025,6.0,4189.0,Um cabo conectado na porta da frente e não está lacrado
2/14/2025,6.0,4174.0,Um cabo conectado na porta da frente e não está lacrado
2/14/2025,6.0,4159.0,Dois cabo conectado na porta da frente e não está lacrado
2/14/2025,6.0,4153.0,Um cabo conectado na porta da frente e não está lacrado
2/14/2025,6.0,4161.0,Um cabo conectado na porta da frente e não está lacrado
2/14/2025,6.0,4466.0,Deslacrado
2/14/2025,6.0,4463.0,Deslacrado
2/14/2025,6.0,4475.0,"Foi retirado um cabo de intelbras, por motivo estar com dois intelbras"
2/14/2025,6.0,4497.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4498.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4829.0,Deslacrado
2/14/2025,6.0,4841.0,Deslacrado
2/14/2025,6.0,4756.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4746.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4744.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4752.0,Tela de recuperação
2/14/2025,6.0,4734.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4735.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4796.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4719.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4728.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4732.0,Um cabo conectado na porta da frente
2/14/2025,6.0,4680.0,"Foi retirado um cabo de intelbras, por motivo estar com dois intelbras"
2/14/2025,6.0,4263.0,Deslacrado
2/14/2025,6.0,4264.0,2 intelbras
2/14/2025,6.0,4269.0,Cabo usb porta da frente
2/14/2025,6.0,4258.0,Deslacrado
2/14/2025,6.0,4251.0,Máquina não funciona
2/14/2025,6.0,4233.0,Deslacrado
2/14/2025,6.0,4418.0,Calha levantada
2/18/2025,2.0,6599.0,Deslacrado
2/18/2025,2.0,6583.0,Deslacrado
2/18/2025,2.0,6555.0,Deslacrado
2/18/2025,2.0,6646.0,Deslacrado
2/18/2025,2.0,6647.0,USB na frente e Deslacrado
2/18/2025,2.0,6769.0,Deslacrado
2/18/2025,2.0,6743.0,Deslacrado
2/18/2025,2.0,6734.0,Deslacrado
2/18/2025,2.0,6825.0,Deslacrado
2/18/2025,2.0,6601.0,2 extensores
2/18/2025,2.0,6556.0,Deslacrado
2/18/2025,2.0,6628.0,Deslacrado
2/18/2025,2.0,6599.0,Deslacrado
2/18/2025,2.0,6628.0,Deslacrado
2/18/2025,2.0,6599.0,Deslacrado
2/18/2025,2.0,6887.0,Deslacrado
2/18/2025,2.0,6938.0,Deslacrado
2/18/2025,2.0,6935.0,Deslacrado
2/18/2025,3.0,269.0,Deslacrado
2/18/2025,3.0,259.0,Deslacrado
2/18/2025,3.0,260.0,Deslacrado
2/18/2025,3.0,261.0,Deslacrado
2/18/2025,3.0,273.0,Deslacrado
2/18/2025,3.0,274.0,Deslacrado
2/18/2025,3.0,263.0,Deslacrado
2/18/2025,3.0,275.0,Deslacrado
2/18/2025,3.0,262.0,Deslacrado
2/18/2025,3.0,280.0,Deslacrado
2/18/2025,3.0,281.0,Deslacrado
2/18/2025,3.0,293.0,Deslacrado
2/18/2025,3.0,294.0,Deslacrado
2/18/2025,3.0,282.0,Deslacrado
2/18/2025,3.0,283.0,Deslacrado
2/18/2025,3.0,284.0,Deslacrado
2/18/2025,3.0,1288.0,Deslacrado
2/18/2025,3.0,1289.0,Deslacrado
2/18/2025,3.0,1399.0,Deslacrado
2/18/2025,3.0,1271.0,Deslacrado
2/18/2025,3.0,1265.0,Deslacrado
2/18/2025,3.0,1264.0,Deslacrado
2/18/2025,3.0,1282.0,Deslacrado
2/18/2025,3.0,1288.0,Deslacrado
2/18/2025,3.0,1436.0,Deslacrado
2/18/2025,3.0,1437.0,Deslacrado
2/18/2025,4.0,2472.0,Deslacrado
2/18/2025,4.0,2469.0,Deslacrado
2/18/2025,4.0,2480.0,Deslacrado
2/18/2025,4.0,2421.0,Deslacrado
2/18/2025,4.0,2414.0,Deslacrado
2/18/2025,4.0,2575.0,Deslacrado
2/18/2025,4.0,2580.0,Deslacrado
2/18/2025,5.0,3040.0,Deslacrado
2/18/2025,5.0,3033.0,Deslacrado
2/18/2025,5.0,3038.0,Deslacrado
2/18/2025,5.0,3029.0,USB na frente e Deslacrado
2/18/2025,5.0,3036.0,Deslacrado
2/18/2025,5.0,3045.0,Deslacrado
2/18/2025,5.0,3044.0,Deslacrado
2/18/2025,5.0,3043.0,Deslacrado
2/18/2025,5.0,3068.0,Deslacrado
2/18/2025,5.0,3067.0,Deslacrado
2/18/2025,5.0,3075.0,Deslacrado
2/18/2025,5.0,3073.0,Deslacrado e mouse e teclado na porta frente
2/18/2025,5.0,3072.0,Deslacrado
2/18/2025,5.0,3097.0,Deslacrado
2/18/2025,5.0,3303.0,Deslacrado
2/18/2025,5.0,3305.0,Deslacrado
2/18/2025,5.0,3306.0,Deslacrado
2/18/2025,5.0,3313.0,Deslacrado
2/18/2025,5.0,3314.0,Deslacrado
2/18/2025,5.0,3328.0,Deslacrado
2/18/2025,5.0,3338.0,Deslacrado
2/18/2025,5.0,3364.0,Deslacrado
2/18/2025,5.0,3390.0,Deslacrado
2/18/2025,5.0,3391.0,Deslacrado
2/18/2025,5.0,3393.0,Deslacrado
2/18/2025,5.0,3394.0,Deslacrado
2/18/2025,5.0,3385.0,Deslacrado
2/18/2025,5.0,3405.0,Deslacrado
2/18/2025,5.0,3404.0,Deslacrado
2/18/2025,5.0,3398.0,Deslacrado
2/18/2025,5.0,3399.0,Deslacrado
2/18/2025,5.0,3402.0,Deslacrado
2/18/2025,5.0,3493.0,Deslacrado
2/18/2025,5.0,3292.0,Deslacrado 2 mouses
2/18/2025,5.0,3483.0,Deslacrado
2/18/2025,5.0,3581.0,Deslacrado e mouse na parte da frente
2/18/2025,5.0,3586.0,Deslacrado
2/18/2025,5.0,3585.0,Deslacrado
2/18/2025,6.0,4487.0,Deslacrado
2/18/2025,6.0,4434.0,Deslacrado
2/18/2025,6.0,4429.0,Deslacrado
2/18/2025,6.0,4424.0,Deslacrado
2/18/2025,6.0,4423.0,Deslacrado
2/18/2025,6.0,4413.0,Deslacrado
2/18/2025,6.0,4412.0,Deslacrado
2/18/2025,6.0,4460.0,Deslacrado com 2 Intelbras
2/18/2025,6.0,4439.0,Deslacrado
2/18/2025,6.0,4431.0,Deslacrado
2/18/2025,6.0,4430.0,2 Intelbras
2/18/2025,6.0,4425.0,Deslacrado
2/18/2025,6.0,4569.0,Deslacrado
2/18/2025,6.0,4573.0,Deslacrado
2/18/2025,6.0,4583.0,Deslacrado
2/18/2025,6.0,4541.0,Deslacrado
2/18/2025,6.0,4135.0,Deslacrado
2/18/2025,6.0,4134.0,Deslacrado
2/18/2025,6.0,4241.0,Deslacrado
2/18/2025,6.0,4355.0,Deslacrado
2/18/2025,6.0,4258.0,Deslacrado e teclado na porta da frente
2/21/2025,2.0,6583.0,Monitor não liga
2/21/2025,2.0,6678.0,VGA Com defeito
2/21/2025,3.0,1609.0,Deslacrado
2/21/2025,3.0,1610.0,Deslacrado
2/21/2025,3.0,1612.0,Deslacrado
2/21/2025,3.0,1672.0,Deslacrado
2/21/2025,3.0,1677.0,Deslacrado
2/21/2025,3.0,1286.0,Deslacrado
2/21/2025,3.0,263.0,Máquina 402 G1 Descolando a parte da frente
2/21/2025,3.0,274.0,2 mouse
2/21/2025,3.0,1324.0,USB na porta da frente
2/21/2025,3.0,1344.0,USB na porta da frente
2/21/2025,3.0,1370.0,USB na porta da frente
2/21/2025,3.0,1426.0,USB na porta da frente
2/21/2025,4.0,2083.0,USB na porta da frente
2/21/2025,4.0,2076.0,USB na porta da frente
2/21/2025,4.0,2057.0,Calha levantada
2/21/2025,4.0,2558.0,USB na porta da frente
2/21/2025,4.0,2351.0,USB na porta da frente
2/21/2025,4.0,2306.0,Máquina encontrado
2/21/2025,4.0,2145.0,Intelbras cortado
2/21/2025,5.0,3122.0,USB na porta da frente
2/21/2025,5.0,3106.0,USB na porta da frente
2/21/2025,5.0,3105.0,USB na porta da frente
2/21/2025,5.0,3010.0,USB na porta da frente
2/21/2025,5.0,3022.0,USB na porta da frente
2/21/2025,5.0,3029.0,USB na porta da frente
2/21/2025,5.0,3051.0,USB na porta da frente
2/21/2025,5.0,3049.0,USB na porta da frente
2/21/2025,5.0,3073.0,USB na porta da frente
2/21/2025,5.0,3581.0,USB na porta da frente
2/21/2025,5.0,3585.0,USB na porta da frente
2/21/2025,5.0,3384.0,Sem T da fonte do ramal
2/21/2025,6.0,4534.0,AC solto
2/21/2025,6.0,4209.0,Teclado solto na PA
2/21/2025,6.0,4152.0,USB na porta da frente
2/21/2025,6.0,4162.0,USB na porta da frente
2/21/2025,6.0,4233.0,USB na porta da frente
2/21/2025,6.0,4234.0,PA bagunçada
2/21/2025,6.0,4241.0,Cabo conectado na frente
2/21/2025,6.0,4720.0,USB na porta da frente
2/21/2025,6.0,4709.0,USB na porta da frente
2/25/2025,2.0,6744.0,Monitor riscado
2/25/2025,3.0,1462.0,Ramal reinicializando
2/25/2025,3.0,1472.0,Sem rede
2/25/2025,3.0,263.0,Parte frontal saindo
2/25/2025,3.0,383.0,Sem rede
2/25/2025,3.0,,2 maquinas estragadas encontradas na infra
2/25/2025,4.0,2083.0,USB na porta da frente
2/25/2025,4.0,2076.0,USB na porta da frente
2/25/2025,4.0,2101.0,Teclado solto
2/25/2025,4.0,2558.0,USB na porta da frente
2/25/2025,4.0,2149.0,2 mouses
2/25/2025,4.0,2551.0,2 Extensores
2/25/2025,5.0,3073.0,USB na porta da frente
2/25/2025,5.0,3008.0,2 Teclados
2/25/2025,5.0,3105.0,USB na porta da frente
2/25/2025,5.0,3010.0,USB na porta da frente
2/25/2025,5.0,3022.0,USB na porta da frente
2/25/2025,5.0,3029.0,USB na porta da frente
2/25/2025,5.0,3051.0,USB na porta da frente
2/25/2025,5.0,3049.0,USB na porta da frente
2/25/2025,5.0,3073.0,USB na porta da frente
2/25/2025,5.0,3581.0,USB na porta da frente
2/25/2025,5.0,3835.0,USB na porta da frente
2/25/2025,5.0,3558.0,USB na porta da frente
2/25/2025,6.0,4670.0,USB na porta da frente
2/25/2025,6.0,4820.0,USB na porta da frente
2/25/2025,6.0,4152.0,USB na porta da frente
2/25/2025,6.0,4162.0,USB na porta da frente
2/25/2025,6.0,4233.0,USB na porta da frente
2/25/2025,6.0,4234.0,USB na porta da frente
2/25/2025,6.0,4241.0,USB na porta da frente
2/25/2025,6.0,4720.0,USB na porta da frente
2/25/2025,6.0,4709.0,USB na porta da frente
2/28/2025,2.0,6890.0,USB na porta da frente
2/28/2025,2.0,6810.0,USB na porta da frente
2/28/2025,3.0,1637.0,USB na porta da frente
2/28/2025,3.0,1659.0,USB na porta da frente
2/28/2025,3.0,1631.0,USB na porta da frente
2/28/2025,3.0,1374.0,Deslacrado
2/28/2025,3.0,1373.0,Deslacrado
2/28/2025,3.0,1372.0,Deslacrado
2/28/2025,3.0,1360.0,Deslacrado
2/28/2025,3.0,1375.0,USB na porta da frente
2/28/2025,3.0,1377.0,Deslacrado
2/28/2025,3.0,1378.0,Deslacrado
2/28/2025,3.0,1385.0,Deslacrado
2/28/2025,3.0,1384.0,Deslacrado
2/28/2025,3.0,1436.0,Deslacrado
2/28/2025,3.0,1434.0,Deslacrado
2/28/2025,3.0,1438.0,Deslacrado
2/28/2025,3.0,1462.0,Ramal com problema
2/28/2025,3.0,1309.0,Deslacrado
2/28/2025,3.0,1267.0,Deslacrado
2/28/2025,3.0,228.0,Deslacrado
2/28/2025,3.0,254.0,Deslacrado
2/28/2025,3.0,253.0,Deslacrado
2/28/2025,3.0,252.0,Deslacrado
2/28/2025,3.0,277.0,Deslacrado
2/28/2025,3.0,259.0,USB na porta da frente
